Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Saldo atual da despesa
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;1.716;INICIAR CONSTRUÇÃO DE UM CENTRO DE EVENTOS;6;HABITAÇÃO E URBANISO;16;Habitação;451;Infra-Estrutura Urbana;102;4.4.90.61.00.00.00.00;AQUISIÇÃO DE IMÓVEIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;1.717;REVITALIZAR CLUBE DA PISCINA;6;HABITAÇÃO E URBANISO;16;Habitação;451;Infra-Estrutura Urbana;103;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);30.000,00
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;1.718;CONSTRUÇÃO DE CASAS POPULARES;6;HABITAÇÃO E URBANISO;16;Habitação;482;Habitação Urbana;104;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);50.000,00
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;2.703;MANUTENÇÃO DA DIVISÃO DE SERVIÇOS RODOVIARIOS;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;138;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);474.360,28
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;2.703;MANUTENÇÃO DA DIVISÃO DE SERVIÇOS RODOVIARIOS;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;139;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;2.703;MANUTENÇÃO DA DIVISÃO DE SERVIÇOS RODOVIARIOS;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;140;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);78.155,80
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;2.703;MANUTENÇÃO DA DIVISÃO DE SERVIÇOS RODOVIARIOS;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;141;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);23.446,65
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;2.703;MANUTENÇÃO DA DIVISÃO DE SERVIÇOS RODOVIARIOS;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;142;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);100.000,00
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;2.703;MANUTENÇÃO DA DIVISÃO DE SERVIÇOS RODOVIARIOS;7;TRANSPORTE;26;Transporte;782;Transporte Rodoviário;143;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;07.002;DIVISÃO DE SERVIÇOS PUBLICOS;1.719;CONSTRUÇÃO DE CICLOVIA LIGANDO VILA RURAL SEBASTIÃO V. DE ARAUJO Á CIDADE DE INAJA;12;ESPORTE E LAZER;26;Transporte;782;Transporte Rodoviário;144;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;1.803;CONTRUÇÃO DE BARRACÃO INDUSTRIAL;8;INDUSTRIA, COMÉRCIO E SERVIÇOS;23;Comércio e Serviços;334;Fomento ao Trabalho;145;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);25.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;1.803;CONTRUÇÃO DE BARRACÃO INDUSTRIAL;8;INDUSTRIA, COMÉRCIO E SERVIÇOS;23;Comércio e Serviços;334;Fomento ao Trabalho;145;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00798.01005.03.05.01.01.1.701.0000;CONSTRUÇÃO DE BARRACÃO INDUSTRIAL SIT 78575;1.300.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.303;IMPLANTAR SERVIÇO DE INTERNET, DE ACESSO LIVRE, EM PONTOS DIVERSOS NO PERIMETRO URBANO DE INAJA;17;AÇÃO SOCIAL;4;Administração;244;Assistência Comunitária;147;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.303;IMPLANTAR SERVIÇO DE INTERNET, DE ACESSO LIVRE, EM PONTOS DIVERSOS NO PERIMETRO URBANO DE INAJA;17;AÇÃO SOCIAL;4;Administração;244;Assistência Comunitária;148;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.303;IMPLANTAR SERVIÇO DE INTERNET, DE ACESSO LIVRE, EM PONTOS DIVERSOS NO PERIMETRO URBANO DE INAJA;17;AÇÃO SOCIAL;4;Administração;244;Assistência Comunitária;149;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;1.805;EDIFICAR UM ESPAÇO FISICO DESTINADO AO CLUBE DA TERCEIRA IDADE DE INAJA;17;AÇÃO SOCIAL;8;Assistência Social;241;Assistência ao Idoso;146;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.200,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.802;FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - FMDCA;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;176;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.802;FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - FMDCA;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;177;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.802;FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - FMDCA;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;178;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.802;FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - FMDCA;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;179;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.802;FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - FMDCA;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;372;3.3.50.43.00.00.00.00;SUBVENÇÕES SOCIAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);83.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.803;MANUTENÇÃO DO CONSELHO TUTELAR;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;180;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);100.248,68
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.803;MANUTENÇÃO DO CONSELHO TUTELAR;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;181;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);18.200,56
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.803;MANUTENÇÃO DO CONSELHO TUTELAR;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;182;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);13.963,41
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.803;MANUTENÇÃO DO CONSELHO TUTELAR;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;183;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);7.286,29
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;6.803;MANUTENÇÃO DO CONSELHO TUTELAR;17;AÇÃO SOCIAL;8;Assistência Social;243;Assistência à Criança e ao Adolescente;184;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;150;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);516,76
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;151;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.467,80
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;152;3.3.90.14.00.00.00.00;DIÁRIAS-CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);9.877,53
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;153;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);41.749,07
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;153;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00766.01011.09.06.05.00.2.500.0000;FNAS PPAS III PAEF REGIONALIZADO;30.776,14
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;153;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00934.00934.09.06.05.06.1.500.0000;BLOCO DE FINANCIAMENTO DA PROTEÇÃO SOCIAL BÁSICA (SUAS) ESTADUAL;169.541,63
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;153;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00940.00940.09.06.06.19.1.500.0000;BLOCO DE FINANCIAMENTO DA GESTÃO DO PROGRAMA BOLSA FAMÍLIA E CADASTRO ÚNICO - PORTARIA MDS 113/2015;30.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;154;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.582,79
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;154;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00934.00934.09.06.05.06.1.500.0000;BLOCO DE FINANCIAMENTO DA PROTEÇÃO SOCIAL BÁSICA (SUAS) ESTADUAL;50.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;155;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00934.00934.09.06.05.06.1.500.0000;BLOCO DE FINANCIAMENTO DA PROTEÇÃO SOCIAL BÁSICA (SUAS) ESTADUAL;15.523,05
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;156;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.955,49
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;156;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00766.01011.09.06.05.00.1.500.0000;FNAS PPAS III PAEF REGIONALIZADO;3.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;156;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00766.01011.09.06.05.00.2.500.0000;FNAS PPAS III PAEF REGIONALIZADO;4.170,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;156;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00934.00934.09.06.05.06.1.500.0000;BLOCO DE FINANCIAMENTO DA PROTEÇÃO SOCIAL BÁSICA (SUAS) ESTADUAL;5.948,16
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;156;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;01786.01011.09.04.06.18.2.669.0000;SUPERAVIT - SERVIÇOS PROT. ADOLESC.CUMPR.MEDIDA SOCIOEDUC.LIBERD.ASSIST. PREST.SRV.COMUNIDADE;4.467,79
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;157;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.463,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;157;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00934.00934.09.06.05.06.1.500.0000;BLOCO DE FINANCIAMENTO DA PROTEÇÃO SOCIAL BÁSICA (SUAS) ESTADUAL;40.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;157;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;01016.01016.12.99.00.00.2.706.0000;EMENDAS INDIVIDUAIS IMPOSITIVAS  TRANSFERÊNCIA ESPECIAL  (INCISO I DO ART. 166-A DAE.C. 105/2019);193.520,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.801;MANUTENÇÃO DO DEPARTAMETO DE ASSISTENCIA SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;373;3.3.90.48.00.00.00.00;OUTROS AUXÍLIOS FINANCEIROS A PESSOAS FÍSICAS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);58.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.804;FUNDO MUNICIPAL DO IDOSO - FMI;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;158;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);4.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.804;FUNDO MUNICIPAL DO IDOSO - FMI;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;159;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.804;FUNDO MUNICIPAL DO IDOSO - FMI;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;160;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.804;FUNDO MUNICIPAL DO IDOSO - FMI;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;161;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);64.200,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.804;FUNDO MUNICIPAL DO IDOSO - FMI;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;162;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;163;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);627.975,23
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;164;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;165;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);102.588,65
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;166;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);83.497,96
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;167;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);0,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;168;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.117,43
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.805;MANUTENÇÃO DOS SERVIÇOS  DE AÇÃO SOCIAL;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;169;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);880,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.806;ATENDER AOS OBJETIVOS DA COORDENADORIA MUN. DE POLITICAS PUBLICAS PARE AS MULHERES;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;170;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.806;ATENDER AOS OBJETIVOS DA COORDENADORIA MUN. DE POLITICAS PUBLICAS PARE AS MULHERES;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;171;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);4.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.806;ATENDER AOS OBJETIVOS DA COORDENADORIA MUN. DE POLITICAS PUBLICAS PARE AS MULHERES;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;172;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;08.001;DIVISÃO DE GESTÃO;2.806;ATENDER AOS OBJETIVOS DA COORDENADORIA MUN. DE POLITICAS PUBLICAS PARE AS MULHERES;17;AÇÃO SOCIAL;8;Assistência Social;244;Assistência Comunitária;173;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
